animal_ID,treatment_odor,larvae_length_mm,minutes_past_L,starved,sex,median_conc,median_speed,time_move,time_wall,bins_per_distance,discovery_time,cd_move,cd_speed,c_speed,cd_turn,c_turn
170407-05-top,naive_100ul_left_milliQ_water,5.9,297,no,f,10.203958333333333,1.3953464866746708,0.7169076751946607,0.45661846496106784,0.18704186757952265,19.0,0.0410958904109589,-0.08689059928677234,-0.016646941966257822,-0.039371155160628835,0.06651137160605147
170407-06-top,naive_100ul_left_milliQ_water,5.7,330,no,f,14.73275,0.9385065613780029,0.4660734149054505,0.5634037819799778,0.2852374392892618,1.0,0.015503875968992248,-0.14674868310120792,-0.0027418235073589647,-0.09373685159584061,-0.06568646707258902
170407-07-top,naive_100ul_left_milliQ_water,6.2,363,no,f,23.8675,1.5747183801405116,0.8526140155728588,0.6490545050055617,0.13278048799756761,7.5,-0.009193054136874362,0.02388801894251391,-0.751044092355706,-0.12703368254100755,0.07756849315068493
170407-08-top,naive_100ul_left_milliQ_water,6.0,396,no,m,12.873666666666665,1.7979806267912812,0.7491657397107898,0.5545050055617352,0.13628682894843294,145.0,0.02869757174392936,0.012637961402107267,0.024285568259097,-0.06446547015216542,0.04653961695554526
170407-09-top,naive_100ul_left_milliQ_water,6.0,430,no,m,3.512,0.8322790268818642,0.4980544747081712,0.5314063368538077,0.293218231877061,420.5,0.013824884792626729,0.027791421698560637,-0.1150021176461331,-0.09681393372982156,0.09550786002822798
170407-10-top,naive_100ul_left_milliQ_water,6.2,465,no,f,11.459499999999998,1.4341845800123563,0.721357063403782,0.7725250278086763,0.13845119289090008,27.0,0.02925531914893617,-0.03593227489146256,-0.2660011542918299,-0.048295635552723815,0.09679025586027268
170413-12-top,naive_100ul_left_milliQ_water,6.2,392,no,m,28.841,0.3817187592968257,0.1846496106785317,0.6117908787541713,0.8359385319965236,408.5,-0.08982035928143713,0.005210242376854302,-0.05059007009785066,0.05827067669172936,0.07233257899589307
170413-13-top,naive_100ul_left_milliQ_water,6.7,425,no,m,3.607583333333333,0.5751255286314231,0.3672787979966611,0.4485253199777407,0.4478876922880321,479.5,-0.00946372239747634,0.0213691229595091,-0.03834835797835301,-0.15820063694267517,-0.005407354001441933
170413-14-top,naive_100ul_left_milliQ_water,7.3,460,no,f,12.430125,0.7025415185260994,0.7541713014460512,0.657397107897664,0.20688897619549873,98.0,0.0013717421124828531,-0.06806164791438629,0.4260405202965669,-0.03386271262983592,0.1087410735097794
170413-15-top,naive_100ul_left_milliQ_water,6.7,492,no,f,14.887333333333334,1.315776215638786,0.7698721511951084,0.7031684269038355,0.14572116330249804,1.0,0.008018327605956471,-0.030913631328008062,-0.1971609905746723,-0.02940898593323532,-0.051652375289478636
170414-16-top,naive_100ul_left_milliQ_water,7.6,295,no,f,10.558,0.7290760205731479,0.5011123470522804,0.7263626251390434,0.26377911917476604,1.0,0.0,-0.11455015485567899,0.1624872194786291,-0.021276595744680826,0.1338890450425128
170414-17-top,naive_100ul_left_milliQ_water,7.5,329,no,f,1.33,0.3726640722591373,0.37409672040022235,0.7904391328515842,0.2747869315098456,900.0,0.041666666666666664,-0.018257621476300168,-0.3726640722591373,-0.38956521739130434,-0.45022288261515603
170414-18-top,naive_100ul_left_milliQ_water,6.2,362,no,f,17.635416666666668,0.5786131782047378,0.696329254727475,0.5378197997775306,0.3563437013625526,5.0,0.01732283464566929,-0.005669421398710295,-0.13987214450403868,0.026236405493371417,-0.0061774461028192285
